ID,SCORE,RANK
ID31787297842,0.912086751,933
ID42953225338,0.912049417,934
ID41134740710,0.911958219,935
ID98377263871,0.911948493,936
ID76877699735,0.911873296,937
ID11680484941,0.911810797,938
ID63218991161,0.911742292,939
ID59086792151,0.911704864,940
ID36416081262,0.911598544,941
ID77722223046,0.911510947,942
ID5010625955,0.911409536,943
ID1154791983,0.911310528,944
ID13430403598,0.911149183,945
ID49865635414,0.911094734,946
ID69462407878,0.911068814,947
ID28656387389,0.910982487,948
ID84976454165,0.910907093,949
ID6025430143,0.910710945,950
ID44166034853,0.910535611,951
ID19493875987,0.910485061,952
ID20484639620,0.910477359,953
ID96630899699,0.910461831,954
ID37765895686,0.910446516,955
ID19417278617,0.910396039,956
ID72489379752,0.910333472,957
ID91918015662,0.910259599,958
ID49506360268,0.910208268,959
ID73114900185,0.910113693,960
ID74557288537,0.909960136,961
ID1799348463,0.909915787,962
ID31129808412,0.90973854,963
ID46583804323,0.909636155,964
ID61643067124,0.909622981,965
ID83938626099,0.909497935,966
ID62646462285,0.909461458,967
ID76758481737,0.909455383,968
ID14074313647,0.909427128,969
ID67716648274,0.909204187,970
ID65906107037,0.909181529,971
ID3697435280,0.908895671,972
ID55200255501,0.908882159,973
ID59081308571,0.908809724,974
ID83317500997,0.908640536,975
ID30381343155,0.908584401,976
ID21242045062,0.90849333,977
ID91645606836,0.908482842,978
ID94195639153,0.908432598,979
ID71838572841,0.908301224,980
ID62774350663,0.908263112,981
ID72202186971,0.908246259,982
ID76330759644,0.908236208,983
ID38058165199,0.90814041,984
ID43698539838,0.907979687,985
ID87495074229,0.907901612,986
ID78996251467,0.907848314,987
ID21450443249,0.907841457,988
ID22978127339,0.907783675,989
ID91148196575,0.907780618,990
ID2706166311,0.907707087,991
ID516687240,0.907660866,992
ID39092423645,0.907637668,993
ID62875865335,0.907307658,994
ID20797728477,0.907295547,995
ID23481875948,0.907261762,996
ID34366821373,0.907073408,997
ID39591915085,0.907016037,998
ID62952598167,0.906970154,999
ID20413570767,0.906746079,1000
ID69832906951,0.906580848,1001
ID67191557012,0.906550506,1002
ID33630886643,0.906481947,1003
ID16899205146,0.906165463,1004
ID10772699821,0.906120047,1005
ID77585950762,0.905848032,1006
ID64762430807,0.905709003,1007
ID78490557930,0.905681261,1008
ID9086506305,0.905614584,1009
ID74902812100,0.905508583,1010
ID43645556524,0.905471843,1011
ID14186464070,0.905375079,1012
ID21951711560,0.905327475,1013
ID84350276870,0.905225703,1014
ID44839428525,0.905097086,1015
ID26084033086,0.905057007,1016
ID67956352172,0.904936407,1017
ID96577866746,0.904831619,1018
ID61236836463,0.904753198,1019
ID16233844131,0.904737508,1020
ID73171508672,0.90471212,1021
ID89553060470,0.904639374,1022
ID43459838742,0.904529483,1023
ID13968721597,0.904373968,1024
ID92378446782,0.90433495,1025
ID5253549201,0.904292789,1026
ID83462542567,0.904289161,1027
ID64044664457,0.904259301,1028
ID57146152088,0.904241686,1029
ID86375976626,0.90405406,1030
ID12664449593,0.904008064,1031
ID89401535312,0.903986494,1032
ID30831838180,0.903957215,1033
ID43171757340,0.903865716,1034
ID67267321733,0.903713395,1035
ID86509078362,0.903695777,1036
ID78582405801,0.90361471,1037
ID11145087942,0.903560439,1038
ID23003046784,0.903560439,1038
ID29724155287,0.903536808,1040
ID56821815649,0.903536808,1040
ID67706865196,0.903529241,1042
ID60385658387,0.903468762,1043
ID9742519776,0.903445647,1044
ID66899782543,0.903445502,1045
ID42949620374,0.903401493,1046
ID12194070039,0.90337751,1047
ID15967796657,0.903366301,1048
ID60473961318,0.903322489,1049
ID49478428228,0.903237298,1050
ID59587545394,0.903108057,1051
ID93689654298,0.903049511,1052
ID80909154648,0.902893663,1053
ID61909446754,0.902833179,1054
ID57428835685,0.902776208,1055
ID71213999749,0.902741499,1056
ID58026476790,0.902739331,1057
ID40461487202,0.90272827,1058
ID58555440352,0.902464455,1059
ID73896447836,0.902394275,1060
ID76176343241,0.902243201,1061
ID95356989230,0.902221217,1062
ID66124481598,0.902205797,1063
ID95462755623,0.902179235,1064
ID41104298104,0.90216633,1065
ID30248572318,0.90187735,1066
ID58522544968,0.901848329,1067
ID63123362727,0.901801266,1068
ID13827143522,0.901790778,1069
ID51164763165,0.901760076,1070
ID59181775785,0.901726985,1071
ID46949987647,0.901648051,1072
ID71190229557,0.901640231,1073
ID37082140118,0.901492353,1074
ID61262008669,0.901229237,1075
ID4144470721,0.901209888,1076
ID13861131348,0.901183057,1077
ID47317890192,0.900992612,1078
ID21564244814,0.900924568,1079
ID12559872266,0.900685173,1080
ID68915532887,0.900650976,1081
ID97329997223,0.900641118,1082
ID62755139387,0.900445286,1083
ID7464139679,0.900203218,1084
ID13239583938,0.900189634,1085
ID96988262234,0.900064399,1086
ID63021353056,0.900056343,1087
ID24960964231,0.900041869,1088
ID36976982577,0.900020799,1089
ID56455844713,0.899978146,1090
ID94097055817,0.89992225,1091
ID3077872005,0.899814429,1092
ID44602313844,0.899691445,1093
ID76132968569,0.899671536,1094
ID92542786240,0.899661817,1095
ID22029155130,0.899581883,1096
ID15949760384,0.899541049,1097
ID88073101494,0.899388052,1098
ID10028172382,0.899363923,1099
ID67392929535,0.899342429,1100
ID87496714288,0.899229784,1101
ID45256475194,0.899171326,1102
ID59226873311,0.899131746,1103
ID41757098884,0.899079521,1104
ID85120394865,0.899071692,1105
ID91871316308,0.898981757,1106
ID51315534650,0.898924355,1107
ID8421931047,0.898887745,1108
ID97279258303,0.898836052,1109
ID3579667025,0.89851082,1110
ID31565246047,0.898221246,1111
ID47811820473,0.898099135,1112
ID4153221428,0.897899375,1113
ID58826478737,0.897818445,1114
ID46065046333,0.897500348,1115
ID7133426287,0.897496791,1116
ID36686657805,0.897299485,1117
ID51919056639,0.897236919,1118
ID59019649335,0.897003845,1119
ID79425517040,0.896691226,1120
ID17425961008,0.89665076,1121
ID80961775770,0.896581004,1122
ID55914333162,0.89648766,1123
ID90890282574,0.89648196,1124
ID50687034312,0.89647531,1125
ID90794260003,0.896363884,1126
ID50402595731,0.896259968,1127
ID19352372232,0.89618473,1128
ID82084601550,0.896174979,1129
ID97553341788,0.896085884,1130
ID80686405385,0.896038411,1131
ID78090555164,0.895787313,1132
ID69317611432,0.895743049,1133
ID62120966735,0.895711618,1134
ID82497675569,0.895680203,1135
ID53231270030,0.895637246,1136
ID95249988508,0.895477858,1137
ID31244930825,0.895384438,1138
ID70270122853,0.895273724,1139
ID71371171656,0.895158851,1140
ID67564518548,0.895073326,1141
ID98736537666,0.895033244,1142
ID8653981149,0.89502278,1143
ID84384700089,0.895010795,1144
ID14172708575,0.89474447,1145
ID55581757359,0.894709211,1146
ID54983418832,0.894684721,1147
ID48691290639,0.89462969,1148
ID96473177334,0.894542479,1149
ID14941212076,0.894505195,1150
ID17868377695,0.894354938,1151
ID9454347570,0.894353165,1152
ID19174782381,0.894108976,1153
ID28140542110,0.893946491,1154
ID43780948148,0.893877949,1155
ID200873101,0.893877949,1155
ID15170766234,0.893877949,1155
ID63714859943,0.893596051,1158
ID64288137277,0.893546029,1159
ID10248201112,0.893506376,1160
ID15213163483,0.893427673,1161
ID68269361447,0.893227124,1162
ID86825567012,0.893098856,1163
ID40327408462,0.892998528,1164
ID80725808618,0.892894568,1165
ID10892741387,0.892746189,1166
ID53532292951,0.892563451,1167
ID1523955446,0.892525852,1168
ID22121544704,0.892499932,1169
ID89538818499,0.892497569,1170
ID19326645889,0.892359566,1171
ID39497876371,0.892313427,1172
ID74124005098,0.892312407,1173
ID72274613600,0.89208835,1174
ID51329195197,0.891868474,1175
ID70079994979,0.891594211,1176
ID15102106153,0.891581271,1177
ID43784685173,0.891575944,1178
ID58583596515,0.891550223,1179
ID12421801179,0.891423093,1180
ID79725777534,0.891334488,1181
ID4483772071,0.891282687,1182
ID89497109311,0.891238771,1183
ID72160573802,0.891216248,1184
ID13136602571,0.891167848,1185
ID13822979067,0.890941041,1186
ID48469515912,0.890874564,1187
ID39729993343,0.890807137,1188
ID57200606799,0.890784818,1189
ID5938603452,0.890725942,1190
ID96069212302,0.890596078,1191
ID42419970101,0.890536812,1192
ID77200629644,0.890493927,1193
ID29761563301,0.890312943,1194
ID12302700249,0.890294073,1195
ID78047148779,0.890054167,1196
ID65210493498,0.889926035,1197
ID56965490177,0.889726221,1198
ID21995251589,0.889344302,1199
ID70042054760,0.889340595,1200
ID42512012944,0.889281206,1201
ID79975646678,0.889277114,1202
ID94794811399,0.889276135,1203
ID69929913883,0.889253275,1204
ID75262257538,0.889237204,1205
ID55370006456,0.889182235,1206
ID30646567945,0.889063218,1207
ID73281844413,0.889043289,1208
ID70922651081,0.888477873,1209
ID84567444484,0.888393282,1210
ID16943529814,0.888302697,1211
ID8380962027,0.888077911,1212
ID85756271139,0.887951585,1213
ID49286519619,0.887881113,1214
ID82316666414,0.887846714,1215
ID96134256104,0.887746973,1216
ID33669208983,0.887689343,1217
ID63619680592,0.887569782,1218
ID16067093431,0.887553109,1219
ID77296465159,0.887398726,1220
ID76603956137,0.887301032,1221
ID51524241339,0.887245774,1222
ID40798155144,0.887220766,1223
ID81157695400,0.887210786,1224
ID10510912635,0.887039573,1225
ID43069202659,0.88701818,1226
ID54269304105,0.887016182,1227
ID78692713556,0.887004993,1228
ID72366909297,0.887003072,1229
ID95652866640,0.886945891,1230
ID60080963680,0.886855393,1231
ID25972625485,0.88676679,1232
ID53612961458,0.886720868,1233
ID72376131206,0.886651931,1234
ID19950689338,0.886610491,1235
ID90567343957,0.886545738,1236
ID61125629377,0.88652823,1237
ID83022563617,0.886406395,1238
ID91897059461,0.886402106,1239
ID58911603437,0.886367013,1240
ID96648024766,0.886327295,1241
ID26983559283,0.886284263,1242
ID7766222724,0.886276924,1243
ID18180750831,0.886251486,1244
ID94893288889,0.886246103,1245
ID6573606564,0.88620257,1246
ID8437110860,0.885991625,1247
ID15298468161,0.885883995,1248
ID1861700695,0.885780267,1249
ID88456216402,0.885777595,1250
ID44493525309,0.885755485,1251
ID93960802906,0.885651734,1252
ID88268706010,0.88562403,1253
ID98456993512,0.885454268,1254
ID14903431206,0.885422876,1255
ID35965920209,0.885278218,1256
ID20338717764,0.885265315,1257
ID82357103369,0.885191643,1258
ID42818598888,0.885185261,1259
ID90724320658,0.885178029,1260
ID13864324993,0.885101583,1261
ID60693866135,0.884824946,1262
ID54108481367,0.884796749,1263
ID77924518416,0.884683574,1264
ID24336538987,0.884585103,1265
ID41178207863,0.884393813,1266
ID5166004553,0.883997584,1267
ID37273770215,0.883957722,1268
ID30466180355,0.883736618,1269
ID81457598917,0.883659853,1270
ID3517795309,0.883659744,1271
ID67060627260,0.883528494,1272
ID92357249507,0.883526171,1273
ID46693297776,0.883426766,1274
ID10899250028,0.883340505,1275
ID96303972227,0.883236379,1276
ID76693364454,0.88302891,1277
ID65402960574,0.88292673,1278
ID65958795680,0.882884402,1279
ID11385579226,0.882801923,1280
ID26231498562,0.882789741,1281
ID20062661413,0.882534958,1282
ID54808123295,0.882492767,1283
ID36522209894,0.882289528,1284
ID1269236533,0.882188327,1285
ID56087949432,0.882107168,1286
ID15097806796,0.882039124,1287
ID21929624919,0.882006366,1288
ID34974984934,0.88188776,1289
ID62019882799,0.88188167,1290
ID30011142012,0.881871686,1291
ID64563063888,0.881845774,1292
ID61690588836,0.881832746,1293
ID72944061212,0.88162749,1294
ID90452275420,0.881601072,1295
ID45835037317,0.881473382,1296
ID91881094682,0.881415128,1297
ID21121369358,0.880825825,1298
ID99607177637,0.880740792,1299
ID87136901303,0.880717854,1300
ID94544864117,0.880597267,1301
ID42466189312,0.880390693,1302
ID35827735688,0.880361971,1303
ID72952858671,0.880187751,1304
ID86424843122,0.880150977,1305
ID99429461965,0.88014648,1306
ID24485829437,0.880110176,1307
ID15177983890,0.880104809,1308
ID89085090853,0.880049421,1309
ID41324273655,0.879845399,1310
ID93343562210,0.879679692,1311
ID12014927487,0.879532764,1312
ID93860555204,0.879407146,1313
ID31850158996,0.879390842,1314
ID63841573504,0.879177157,1315
ID79087382359,0.879142269,1316
ID54202947418,0.879052289,1317
ID83816482119,0.879006509,1318
ID30977518917,0.87893773,1319
ID64434936579,0.878861907,1320
ID52080669883,0.878485943,1321
ID67369573780,0.878386249,1322
ID9231458888,0.878380585,1323
ID53973840015,0.878373314,1324
ID10052944491,0.878269719,1325
ID51937678992,0.878197097,1326
ID60268223080,0.878136592,1327
ID27569503629,0.877858228,1328
ID19998700041,0.87759459,1329
ID55531968248,0.877563785,1330
ID18840549848,0.87754906,1331
ID28077280068,0.877478874,1332
ID99239959613,0.877304109,1333
ID71238271180,0.877216319,1334
ID83684254942,0.877204728,1335
ID49158083251,0.877068866,1336
ID99951223283,0.877043416,1337
ID35372939163,0.87695026,1338
ID75273842772,0.876912314,1339
ID59598476700,0.87676059,1340
ID16957467522,0.876728382,1341
ID95278743140,0.876553362,1342
ID29680055486,0.876438652,1343
ID20157804861,0.876380328,1344
ID32466265574,0.87629857,1345
ID64435479959,0.876208861,1346
ID29902210333,0.876044405,1347
ID50657527870,0.876013404,1348
ID97648857253,0.875922247,1349
ID7235711676,0.875786067,1350
ID44478201700,0.875767219,1351
ID52074742481,0.875765371,1352
ID71339994376,0.875711819,1353
ID1162515767,0.875343566,1354
ID72473343169,0.875077488,1355
ID6251513588,0.874998127,1356
ID18609009598,0.874946262,1357
ID23038552199,0.874920448,1358
ID74281376634,0.874880389,1359
ID72169754920,0.874833357,1360
ID65499399213,0.874696001,1361
ID38499908819,0.874486197,1362
ID45421659082,0.874483685,1363
ID82995841504,0.874460383,1364
ID40291976854,0.874396016,1365
ID15881288617,0.874333015,1366
ID53721485172,0.874265265,1367
ID63093940989,0.874192931,1368
ID11303105909,0.87415684,1369
ID17474275928,0.874138301,1370
ID18080700150,0.874077423,1371
ID68811101079,0.874016123,1372
ID70649720202,0.873915509,1373
ID37053650495,0.873891633,1374
ID48652496071,0.873755667,1375
ID57414879536,0.873724349,1376
ID35662124462,0.873696259,1377
ID60404764423,0.873602546,1378
ID44021400038,0.873452743,1379
ID73200849617,0.873368737,1380
ID37600706488,0.873341421,1381
ID5153968141,0.873337299,1382
ID94341647762,0.873283162,1383
ID45527216068,0.873276956,1384
ID70124178505,0.87320339,1385
ID86229193623,0.87320339,1385
ID41044445820,0.873172966,1387
ID73572485555,0.873100809,1388
ID75014300446,0.873099449,1389
ID9257634360,0.8730251,1390
ID24675720475,0.872969972,1391
ID71155395438,0.872853188,1392
ID79159612385,0.87274872,1393
ID89565682359,0.872692142,1394
ID80771487756,0.872607662,1395
ID93969501598,0.872494766,1396
ID2354341932,0.872433576,1397
ID87048766243,0.872053554,1398
ID96590839790,0.871723032,1399
ID26703385508,0.87169753,1400
ID19565579257,0.871596665,1401
ID90291745257,0.871566827,1402
ID40796465957,0.871508447,1403
ID38795699709,0.871430702,1404
ID46181103189,0.87136456,1405
ID63359104545,0.871170469,1406
ID11640226753,0.870928547,1407
ID95525236099,0.870677136,1408
ID13914944237,0.870569536,1409
ID16465985689,0.870565244,1410
ID78863292503,0.870549626,1411
ID83525704724,0.870520374,1412
ID70301422602,0.87043706,1413
ID23713810287,0.870433948,1414
ID93572586445,0.87038392,1415
ID50587965990,0.870378053,1416
ID91178969941,0.870256188,1417
ID94358529194,0.870203974,1418
ID42325432990,0.870166315,1419
ID36513779608,0.869859508,1420
ID26563157758,0.869769191,1421
ID35187438565,0.869745408,1422
ID99187329969,0.869716922,1423
ID49286079709,0.869698354,1424
ID79060517241,0.869650301,1425
ID84032535731,0.869440039,1426
ID80105423219,0.869368374,1427
ID7011433461,0.869341441,1428
ID19925039084,0.869319008,1429
ID38572384621,0.86922903,1430
ID86795559705,0.869221413,1431
ID72957318962,0.868960173,1432
ID96352145353,0.868892114,1433
ID96008320337,0.868812626,1434
ID14067123278,0.868740003,1435
ID56457212686,0.868681385,1436
ID13674406853,0.868560489,1437
ID8317509390,0.868512874,1438
ID66260190012,0.868482345,1439
ID4100353319,0.868337761,1440
ID53876356386,0.868331538,1441
ID14404739539,0.86802929,1442
ID34546421018,0.867848946,1443
ID16823162146,0.867770651,1444
ID23539730870,0.867761243,1445
ID55533523138,0.867569112,1446
ID27243463987,0.867527727,1447
ID11302666930,0.867459576,1448
ID49878521286,0.867451835,1449
ID26747400884,0.867432612,1450
ID29322514370,0.867367026,1451
ID38466432382,0.867358497,1452
ID55265455905,0.867223226,1453
ID73508744022,0.867209083,1454
ID21785786618,0.867158298,1455
ID84544483518,0.867012976,1456
ID40721189855,0.86701081,1457
ID34890680962,0.866866844,1458
ID89508052351,0.866815925,1459
ID66188083899,0.866775467,1460
ID53582936922,0.866478184,1461
ID59221709640,0.866445638,1462
ID77790756746,0.866273086,1463
ID27274044662,0.866270156,1464
ID19582298919,0.866136061,1465
ID89943519835,0.86588783,1466
ID56043412422,0.86578514,1467
ID76300613850,0.865739473,1468
ID36276097752,0.865711295,1469
ID2952150070,0.865665538,1470
ID26646431873,0.865665538,1470
ID4645168457,0.865665538,1470
ID37054887384,0.865618938,1473
ID57254730843,0.865554,1474
ID5358849095,0.865543862,1475
ID54895252853,0.865468461,1476
ID83663633318,0.865433873,1477
ID89288137661,0.865366996,1478
ID13386430690,0.865296424,1479
ID4630158098,0.865185597,1480
ID90090955323,0.865056484,1481
ID46878382166,0.864986365,1482
ID24880242405,0.864984128,1483
ID22795489161,0.864801907,1484
ID43956666739,0.864769934,1485
ID60338677633,0.864724206,1486
ID39126093703,0.864456569,1487
ID42479703827,0.864445978,1488
ID94669464228,0.864445978,1488
ID50483063725,0.864342739,1490
ID94493080393,0.864321192,1491
ID62774331105,0.86417445,1492
ID15593770153,0.864144906,1493
ID2104414162,0.864094821,1494
ID94380796884,0.864050769,1495
ID76456444792,0.863973455,1496
ID10262153721,0.863591707,1497
ID78746387678,0.863484207,1498
